PCB: 008
ASM: 000
LOT: 00000
FW:  1477971088
CH1:  AMPS   10A
CH2:  VOLT   60V
SMPL: 0032 0125Hz
UTC TIME SEC  ,CH1 AMPS DC  ,CH2 VOLT DC  
1545573532.761,-2.831975E-03, 4.123820E000
1545573542.761,-2.807934E-03, 4.123820E000
1545573552.761,-2.788702E-03, 4.123820E000
1545573562.766,-2.812743E-03, 4.123839E000
1545573572.761,-2.812743E-03, 4.123820E000
1545573582.761,-2.846399E-03, 4.123857E000
1545573592.760,-2.841591E-03, 4.123893E000
1545573602.761,-2.817551E-03, 4.123784E000
1545573612.761,-2.822359E-03, 4.123802E000
1545573622.761,-2.817551E-03, 4.123857E000
1545573632.761,-2.827167E-03, 4.123765E000
1545573642.761,-2.822359E-03, 4.123857E000
1545573652.766,-2.831975E-03, 4.123802E000
1545573662.761,-2.807934E-03, 4.123802E000
1545573672.761,-2.803126E-03, 4.123820E000
1545573682.760,-2.822359E-03, 4.123802E000
1545573692.761,-2.817551E-03, 4.123857E000
1545573702.761,-2.807934E-03, 4.123839E000
1545573712.761,-2.807934E-03, 4.123784E000
1545573722.761,-2.841591E-03, 4.123802E000
1545573732.761,-2.822359E-03, 4.123820E000
1545573742.761,-2.803126E-03, 4.123802E000
1545573752.761,-2.822359E-03, 4.123820E000
1545573762.761,-2.812743E-03, 4.123802E000
1545573772.761,-2.822359E-03, 4.123784E000
1545573782.761,-2.793510E-03, 4.123784E000
1545573792.761,-2.817551E-03, 4.123765E000
1545573802.766,-2.846399E-03, 4.123784E000
1545573812.760,-2.831975E-03, 4.123765E000
1545573822.761,-2.812743E-03, 4.123820E000
1545573832.766,-2.817551E-03, 4.123728E000
1545573842.760,-2.831975E-03, 4.123784E000
1545573852.761,-2.827167E-03, 4.123784E000
1545573862.761,-2.803126E-03, 4.123728E000
1545573872.761,-2.836783E-03, 4.123784E000
1545573882.761,-2.812743E-03, 4.123802E000
1545573892.760,-2.841591E-03, 4.123747E000
1545573902.761,-2.817551E-03, 4.123802E000
1545573912.765,-2.822359E-03, 4.123728E000
1545573922.761,-2.803126E-03, 4.123784E000
1545573932.761,-2.831975E-03, 4.123728E000
1545573942.766,-2.807934E-03, 4.123747E000
1545573952.761,-2.793510E-03, 4.123728E000
1545573962.761,-2.812743E-03, 4.123728E000
1545573972.761,-2.827167E-03, 4.123747E000
1545573982.760,-2.817551E-03, 4.123747E000
1545573992.761,-2.827167E-03, 4.123728E000
1545574002.760,-2.831975E-03, 4.123692E000
1545574012.761,-2.817551E-03, 4.123728E000
1545574022.761,-2.831975E-03, 4.123728E000
1545574032.761,-2.827167E-03, 4.123710E000
1545574042.761,-2.836783E-03, 4.123728E000
1545574052.760,-2.812743E-03, 4.123674E000
1545574062.766,-2.822359E-03, 4.123710E000
1545574072.761,-2.807934E-03, 4.123747E000
1545574082.760,-2.807934E-03, 4.123728E000
1545574092.765,-2.803126E-03, 4.123728E000
1545574102.766,-2.836783E-03, 4.123747E000
1545574112.761,-2.841591E-03, 4.123747E000
1545574122.760,-2.827167E-03, 4.123692E000
1545574132.760,-2.831975E-03, 4.123710E000
1545574142.761,-2.817551E-03, 4.123728E000
1545574152.760,-2.817551E-03, 4.123710E000
1545574162.766,-2.812743E-03, 4.123692E000
1545574172.763,-2.822359E-03, 4.123747E000
1545574182.761,-2.803126E-03, 4.123710E000
1545574192.761,-2.817551E-03, 4.123710E000
1545574202.761,-2.822359E-03, 4.123674E000
1545574212.761,-2.817551E-03, 4.123692E000
1545574222.761,-2.822359E-03, 4.123692E000
1545574232.760,-2.822359E-03, 4.123692E000
1545574242.765,-2.822359E-03, 4.123710E000
1545574252.766,-2.822359E-03, 4.123692E000
1545574262.766,-2.807934E-03, 4.123674E000
1545574272.761,-2.822359E-03, 4.123619E000
1545574282.761,-2.851207E-03, 4.123655E000
1545574292.760,-2.817551E-03, 4.123655E000
1545574302.761,-2.812743E-03, 4.123619E000
1545574312.761,-2.822359E-03, 4.123655E000
1545574322.761,-2.822359E-03, 4.123692E000
1545574332.761,-2.817551E-03, 4.123674E000
1545574342.761,-2.803126E-03, 4.123674E000
1545574352.761,-2.812743E-03, 4.123674E000
1545574362.765,-2.817551E-03, 4.123637E000
1545574372.761,-2.817551E-03, 4.123692E000
1545574382.760,-2.803126E-03, 4.123655E000
1545574392.761,-2.822359E-03, 4.123692E000
1545574402.765,-2.817551E-03, 4.123655E000
1545574412.761,-2.803126E-03, 4.123655E000
1545574422.760,-2.817551E-03, 4.123637E000
1545574432.761,-2.817551E-03, 4.123674E000
1545574442.761,-2.841591E-03, 4.123655E000
1545574452.760,-2.827167E-03, 4.123692E000
1545574462.761,-2.827167E-03, 4.123692E000
1545574472.761,-2.831975E-03, 4.123655E000
1545574482.761,-2.803126E-03, 4.123637E000
1545574492.760,-2.841591E-03, 4.123637E000
1545574502.761,-2.831975E-03, 4.123637E000
1545574512.761,-2.827167E-03, 4.123637E000
1545574522.761,-2.827167E-03, 4.123637E000
1545574532.761,-2.798318E-03, 4.123637E000
1545574542.761,-2.807934E-03, 4.123655E000
1545574552.761,-2.827167E-03, 4.123655E000
1545574562.766,-2.817551E-03, 4.123637E000
1545574572.761,-2.817551E-03, 4.123637E000
1545574582.761,-2.812743E-03, 4.123674E000
1545574592.761,-2.812743E-03, 4.123564E000
1545574602.761,-2.817551E-03, 4.123637E000
1545574612.760,-2.812743E-03, 4.123582E000
1545574622.761,-2.822359E-03, 4.123601E000
1545574632.761,-2.807934E-03, 4.123619E000
1545574642.760,-2.803126E-03, 4.123582E000
1545574652.760,-2.822359E-03, 4.123619E000
1545574662.760,-2.822359E-03, 4.123637E000
1545574672.761,-2.836783E-03, 4.123601E000
1545574682.760,-2.803126E-03, 4.123582E000
1545574692.761,-2.831975E-03, 4.123582E000
1545574702.760,-2.836783E-03, 4.123619E000
1545574712.761,-2.817551E-03, 4.123582E000
1545574722.761,-2.822359E-03, 4.123601E000
1545574732.761,-2.831975E-03, 4.123601E000
1545574742.760,-2.817551E-03, 4.123619E000
1545574752.761,-2.798318E-03, 4.123564E000
1545574762.760,-2.817551E-03, 4.123564E000
1545574772.760,-2.822359E-03, 4.123582E000
1545574782.761,-2.822359E-03, 4.123564E000
1545574792.761,-2.827167E-03, 4.123545E000
1545574802.760,-2.822359E-03, 4.123509E000
1545574812.761,-2.798318E-03, 4.123527E000
1545574822.761,-2.803126E-03, 4.123582E000
1545574832.761,-1.717888E-01, 4.092257E000
1545574842.761,-1.580665E-01, 4.094089E000
1545574852.761,-1.580184E-01, 4.093649E000
1545574862.761,-1.578357E-01, 4.093338E000
1545574872.760,-1.577636E-01, 4.093008E000
1545574882.760,-1.576242E-01, 4.092751E000
1545574892.760,-1.575568E-01, 4.092550E000
1545574902.760,-1.575905E-01, 4.092239E000
1545574912.766,-1.574847E-01, 4.092092E000
1545574922.765,-1.574415E-01, 4.091927E000
1545574932.761,-1.574415E-01, 4.091762E000
1545574942.766,-1.573789E-01, 4.091542E000
1545574952.760,-1.573068E-01, 4.091432E000
1545574962.761,-1.572924E-01, 4.091286E000
1545574972.766,-1.572587E-01, 4.091103E000
1545574982.761,-1.572251E-01, 4.090956E000
1545574992.761,-1.571289E-01, 4.090791E000
1545575002.761,-1.571818E-01, 4.090644E000
1545575012.761,-1.571337E-01, 4.090517E000
1545575022.761,-1.571530E-01, 4.090333E000
1545575032.760,-1.571001E-01, 4.090223E000
1545575042.761,-1.570472E-01, 4.090113E000
1545575052.761,-1.570376E-01, 4.089985E000
1545575062.766,-1.571001E-01, 4.089765E000
1545575072.761,-1.570520E-01, 4.089674E000
1545575082.765,-1.570472E-01, 4.089545E000
1545575092.761,-1.569895E-01, 4.089399E000
1545575102.761,-1.569847E-01, 4.089253E000
1545575112.761,-1.569847E-01, 4.089179E000
1545575122.766,-1.569702E-01, 4.089014E000
1545575132.760,-1.569799E-01, 4.088904E000
1545575142.760,-1.570760E-01, 4.088721E000
1545575152.761,-1.570087E-01, 4.088666E000
1545575162.760,-1.570231E-01, 4.088483E000
1545575172.760,-1.570039E-01, 4.088355E000
1545575182.765,-1.569558E-01, 4.088208E000
1545575192.760,-1.569799E-01, 4.088117E000
1545575202.761,-1.569799E-01, 4.087970E000
1545575212.766,-1.569847E-01, 4.087805E000
1545575222.761,-2.187688E-03, 4.116676E000
1545575232.761,-2.182881E-03, 4.117097E000
1545575242.761,-2.158840E-03, 4.117408E000
1545575252.761,-2.163648E-03, 4.117573E000
1545575262.760,-2.173264E-03, 4.117684E000
1545575272.760,-2.139608E-03, 4.117867E000
1545575282.761,-2.173264E-03, 4.117976E000
1545575292.761,-2.163648E-03, 4.118032E000
1545575302.761,-2.134800E-03, 4.118123E000
1545575312.761,-2.154032E-03, 4.118178E000
1545575322.761,-2.168456E-03, 4.118215E000
1545575332.761,-2.182881E-03, 4.118270E000
1545575342.761,-2.173264E-03, 4.118270E000
1545575352.761,-2.163648E-03, 4.118343E000
1545575362.761,-2.168456E-03, 4.118380E000
1545575372.761,-2.154032E-03, 4.118361E000
1545575382.765,-2.182881E-03, 4.118361E000
1545575392.761,-2.163648E-03, 4.118416E000
1545575402.761,-2.173264E-03, 4.118453E000
1545575412.761,-2.178073E-03, 4.118471E000
1545575422.760,-2.168456E-03, 4.118471E000
1545575432.761,-2.158840E-03, 4.118489E000
1545575442.760,-2.173264E-03, 4.118507E000
1545575452.761,-2.168456E-03, 4.118507E000
1545575462.761,-2.173264E-03, 4.118507E000
1545575472.761,-2.182881E-03, 4.118471E000
1545575482.760,-2.168456E-03, 4.118526E000
1545575492.761,-2.168456E-03, 4.118544E000
1545575502.766,-2.154032E-03, 4.118563E000
1545575512.760,-2.154032E-03, 4.118526E000
1545575522.761,-2.182881E-03, 4.118581E000
1545575532.761,-2.173264E-03, 4.118581E000
1545575542.761,-2.192497E-03, 4.118600E000
1545575552.761,-2.173264E-03, 4.118581E000
1545575562.761,-2.178073E-03, 4.118581E000
1545575572.761,-2.168456E-03, 4.118618E000
1545575582.761,-2.168456E-03, 4.118636E000
1545575592.761,-2.168456E-03, 4.118600E000
1545575602.761,-2.168456E-03, 4.118636E000
1545575612.766,-2.182881E-03, 4.118618E000
1545575622.761,-2.168456E-03, 4.118600E000
1545575632.765,-2.182881E-03, 4.118654E000
1545575642.760,-2.178073E-03, 4.118618E000
1545575652.761,-2.182881E-03, 4.118636E000
1545575662.761,-2.182881E-03, 4.118618E000
1545575672.760,-2.168456E-03, 4.118691E000
1545575682.761,-2.187688E-03, 4.118691E000
1545575692.760,-2.173264E-03, 4.118654E000
1545575702.761,-2.182881E-03, 4.118636E000
1545575712.760,-2.178073E-03, 4.118654E000
1545575722.761,-2.154032E-03, 4.118672E000
1545575732.761,-2.182881E-03, 4.118691E000
1545575742.761,-2.173264E-03, 4.118654E000
1545575752.761,-2.158840E-03, 4.118654E000
1545575762.761,-2.168456E-03, 4.118654E000
1545575772.761,-2.187688E-03, 4.118672E000
1545575782.761,-2.182881E-03, 4.118654E000
1545575792.760,-2.173264E-03, 4.118709E000
1545575802.761,-2.182881E-03, 4.118728E000
1545575812.766,-2.187688E-03, 4.118691E000
1545575822.761,-2.187688E-03, 4.118746E000
1545575832.760,-2.178073E-03, 4.118709E000
1545575842.761,-2.168456E-03, 4.118709E000
1545575852.760,-2.163648E-03, 4.118691E000
1545575862.761,-2.178073E-03, 4.118709E000
1545575872.761,-2.197305E-03, 4.118691E000
1545575882.765,-2.168456E-03, 4.118764E000
1545575892.765,-2.178073E-03, 4.118709E000
1545575902.760,-2.154032E-03, 4.118746E000
1545575912.761,-2.187688E-03, 4.118728E000
1545575922.761,-2.178073E-03, 4.118746E000
1545575932.761,-2.178073E-03, 4.118728E000
1545575942.765,-2.182881E-03, 4.118728E000
1545575952.761,-2.178073E-03, 4.118746E000
1545575962.766,-2.168456E-03, 4.118728E000
1545575972.766,-2.168456E-03, 4.118709E000
1545575982.761,-2.158840E-03, 4.118728E000
1545575992.760,-2.173264E-03, 4.118728E000
1545576002.761,-2.158840E-03, 4.118709E000
1545576012.760,-2.149224E-03, 4.118764E000
1545576022.761,-2.187688E-03, 4.118746E000
1545576032.761,-2.158840E-03, 4.118764E000
1545576042.761,-2.173264E-03, 4.118783E000
1545576052.761,-2.182881E-03, 4.118746E000
1545576062.761,-2.178073E-03, 4.118801E000
1545576072.761,-2.158840E-03, 4.118728E000
1545576082.761,-2.187688E-03, 4.118764E000
1545576092.760,-2.182881E-03, 4.118764E000
1545576102.761,-2.182881E-03, 4.118764E000
1545576112.761,-2.158840E-03, 4.118764E000
1545576122.761,-2.163648E-03, 4.118801E000
1545576132.761,-2.187688E-03, 4.118783E000
1545576142.761,-2.158840E-03, 4.118783E000
1545576152.765,-2.168456E-03, 4.118709E000
1545576162.761,-2.168456E-03, 4.118783E000
1545576172.761,-2.154032E-03, 4.118837E000
1545576182.761,-2.168456E-03, 4.118819E000
1545576192.761,-2.158840E-03, 4.118801E000
1545576202.761,-2.202113E-03, 4.118819E000
1545576212.761,-2.168456E-03, 4.118764E000
1545576222.761,-2.173264E-03, 4.118801E000
1545576232.760,-2.168456E-03, 4.118819E000
1545576242.760,-2.173264E-03, 4.118801E000
1545576252.761,-2.202113E-03, 4.118764E000
1545576262.760,-2.173264E-03, 4.118764E000
1545576272.761,-2.187688E-03, 4.118801E000
1545576282.761,-2.178073E-03, 4.118783E000
1545576292.760,-2.168456E-03, 4.118783E000
1545576302.760,-2.173264E-03, 4.118801E000
1545576312.761,-2.163648E-03, 4.118783E000
1545576322.761,-2.173264E-03, 4.118746E000
1545576332.761,-2.163648E-03, 4.118783E000
1545576342.761,-2.168456E-03, 4.118819E000
1545576352.761,-2.173264E-03, 4.118801E000
1545576362.765,-2.168456E-03, 4.118764E000
1545576372.761,-2.158840E-03, 4.118783E000
1545576382.760,-2.168456E-03, 4.118783E000
1545576392.765,-2.163648E-03, 4.118801E000
1545576402.760,-2.178073E-03, 4.118783E000
1545576412.761,-2.168456E-03, 4.118801E000
1545576422.760,-2.192497E-03, 4.118783E000
1545576432.761,-2.173264E-03, 4.118783E000
1545576442.760,-2.168456E-03, 4.118819E000
1545576452.761,-2.154032E-03, 4.118801E000
1545576462.765,-2.168456E-03, 4.118819E000
1545576472.761,-2.187688E-03, 4.118783E000
1545576482.761,-2.158840E-03, 4.118764E000
1545576492.760,-2.182881E-03, 4.118837E000
1545576502.761,-2.163648E-03, 4.118819E000
1545576512.760,-2.163648E-03, 4.118801E000
1545576522.761,-2.182881E-03, 4.118764E000
1545576532.761,-2.187688E-03, 4.118801E000
1545576542.761,-2.163648E-03, 4.118801E000
1545576552.760,-2.202113E-03, 4.118837E000
1545576562.761,-2.168456E-03, 4.118783E000
1545576572.760,-2.173264E-03, 4.118783E000
1545576582.761,-2.163648E-03, 4.118801E000
1545576592.761,-2.163648E-03, 4.118783E000
1545576602.761,-2.192497E-03, 4.118801E000
1545576612.761,-2.192497E-03, 4.118764E000
1545576622.760,-2.192497E-03, 4.118819E000
1545576632.761,-2.178073E-03, 4.118801E000
1545576642.760,-2.168456E-03, 4.118783E000
1545576652.761,-2.187688E-03, 4.118764E000
1545576662.761,-2.197305E-03, 4.118801E000
1545576672.761,-2.192497E-03, 4.118764E000
1545576682.761,-2.202113E-03, 4.118819E000
1545576692.761,-2.163648E-03, 4.118801E000
1545576702.761,-2.168456E-03, 4.118783E000
1545576712.761,-2.192497E-03, 4.118801E000
1545576722.761,-2.173264E-03, 4.118801E000
1545576732.761,-2.173264E-03, 4.118783E000
1545576742.761,-2.173264E-03, 4.118801E000
1545576752.761,-2.187688E-03, 4.118801E000
1545576762.761,-2.178073E-03, 4.118801E000
1545576772.761,-2.173264E-03, 4.118764E000
1545576782.761,-2.154032E-03, 4.118783E000
1545576792.766,-2.187688E-03, 4.118783E000
1545576802.766,-2.192497E-03, 4.118819E000
1545576812.761,-2.178073E-03, 4.118801E000
1545576822.761,-2.173264E-03, 4.118801E000
1545576832.761,-2.168456E-03, 4.118837E000
1545576842.761,-2.178073E-03, 4.118819E000
1545576852.761,-2.178073E-03, 4.118819E000
1545576862.761,-2.168456E-03, 4.118819E000
1545576872.761,-2.163648E-03, 4.118783E000
1545576882.761,-2.178073E-03, 4.118819E000
1545576892.761,-2.192497E-03, 4.118837E000
1545576902.761,-2.178073E-03, 4.118764E000
1545576912.761,-2.192497E-03, 4.118837E000
1545576922.761,-2.178073E-03, 4.118801E000
1545576932.761,-2.182881E-03, 4.118801E000
1545576942.761,-2.182881E-03, 4.118746E000
1545576952.761,-2.173264E-03, 4.118801E000
1545576962.765,-2.173264E-03, 4.118728E000
1545576972.760,-2.168456E-03, 4.118801E000
1545576982.761,-2.158840E-03, 4.118783E000
1545576992.765,-2.168456E-03, 4.118764E000
1545577002.761,-2.187688E-03, 4.118746E000
1545577012.761,-2.178073E-03, 4.118801E000
1545577022.760,-2.173264E-03, 4.118819E000
1545577032.760,-2.187688E-03, 4.118801E000
1545577042.761,-2.168456E-03, 4.118764E000
1545577052.761,-2.144415E-03, 4.118746E000
1545577062.761,-2.206921E-03, 4.118801E000
1545577072.761,-2.163648E-03, 4.118801E000
1545577082.761,-2.182881E-03, 4.118783E000
1545577092.761,-2.178073E-03, 4.118819E000
1545577102.761,-2.163648E-03, 4.118764E000
1545577112.761,-2.173264E-03, 4.118783E000
1545577122.763,-2.182881E-03, 4.118728E000
1545577132.761,-2.163648E-03, 4.118764E000
1545577142.761,-2.187688E-03, 4.118746E000
1545577152.761,-2.178073E-03, 4.118746E000
1545577162.761,-2.187688E-03, 4.118746E000
1545577172.761,-2.178073E-03, 4.118746E000
1545577182.760,-2.182881E-03, 4.118819E000
1545577192.760,-2.187688E-03, 4.118783E000
1545577202.765,-2.168456E-03, 4.118801E000
1545577212.760,-2.197305E-03, 4.118801E000
1545577222.761,-2.168456E-03, 4.118746E000
1545577232.765,-2.158840E-03, 4.118783E000
1545577242.760,-2.173264E-03, 4.118728E000
1545577252.761,-2.173264E-03, 4.118746E000
1545577262.761,-2.173264E-03, 4.118746E000
1545577272.761,-2.168456E-03, 4.118783E000
1545577282.761,-2.187688E-03, 4.118783E000
1545577292.761,-2.178073E-03, 4.118783E000
1545577302.760,-2.163648E-03, 4.118783E000
1545577312.760,-2.168456E-03, 4.118764E000
1545577322.761,-2.173264E-03, 4.118746E000
1545577332.761,-2.192497E-03, 4.118746E000
1545577342.765,-2.187688E-03, 4.118764E000
1545577352.760,-2.182881E-03, 4.118764E000
1545577362.765,-2.154032E-03, 4.118728E000
1545577372.765,-2.173264E-03, 4.118764E000
1545577382.761,-2.192497E-03, 4.118783E000
1545577392.761,-2.168456E-03, 4.118746E000
1545577402.761,-2.187688E-03, 4.118746E000
1545577412.760,-2.182881E-03, 4.118764E000
1545577422.760,-2.168456E-03, 4.118764E000
1545577432.761,-2.163648E-03, 4.118746E000
1545577442.761,-2.168456E-03, 4.118746E000
1545577452.760,-2.182881E-03, 4.118709E000
1545577462.760,-2.178073E-03, 4.118764E000
1545577472.761,-2.187688E-03, 4.118728E000
1545577482.760,-2.168456E-03, 4.118746E000
1545577492.761,-2.182881E-03, 4.118691E000
1545577502.761,-2.163648E-03, 4.118709E000
1545577512.761,-2.173264E-03, 4.118691E000
1545577522.761,-2.182881E-03, 4.118728E000
1545577532.761,-2.182881E-03, 4.118728E000
1545577542.761,-2.173264E-03, 4.118746E000
1545577552.761,-2.178073E-03, 4.118709E000
1545577562.765,-2.178073E-03, 4.118728E000
1545577572.761,-2.158840E-03, 4.118709E000
1545577582.761,-2.173264E-03, 4.118746E000
1545577592.760,-2.163648E-03, 4.118672E000
1545577602.761,-2.173264E-03, 4.118709E000
1545577612.761,-2.192497E-03, 4.118691E000
1545577622.761,-2.182881E-03, 4.118746E000
1545577632.765,-2.192497E-03, 4.118746E000
1545577642.761,-2.197305E-03, 4.118746E000
1545577652.761,-2.182881E-03, 4.118728E000
1545577662.760,-2.154032E-03, 4.118746E000
1545577672.761,-2.173264E-03, 4.118728E000
1545577682.761,-2.187688E-03, 4.118709E000
1545577692.761,-2.178073E-03, 4.118709E000
1545577702.761,-2.178073E-03, 4.118709E000
1545577712.761,-2.168456E-03, 4.118764E000
1545577722.761,-2.182881E-03, 4.118709E000
1545577732.765,-2.173264E-03, 4.118728E000
1545577742.761,-2.182881E-03, 4.118691E000
1545577752.760,-2.173264E-03, 4.118728E000
1545577762.760,-2.158840E-03, 4.118746E000
1545577772.761,-2.178073E-03, 4.118746E000
1545577782.760,-2.173264E-03, 4.118691E000
1545577792.761,-2.187688E-03, 4.118709E000
1545577802.761,-2.158840E-03, 4.118636E000
1545577812.761,-2.187688E-03, 4.118691E000
1545577822.760,-2.192497E-03, 4.118672E000
1545577832.760,-2.173264E-03, 4.118709E000
1545577842.761,-2.178073E-03, 4.118709E000
1545577852.760,-2.178073E-03, 4.118728E000
1545577862.761,-2.187688E-03, 4.118691E000
1545577872.761,-2.187688E-03, 4.118709E000
1545577882.760,-2.173264E-03, 4.118691E000
1545577892.761,-2.187688E-03, 4.118691E000
1545577902.761,-2.173264E-03, 4.118691E000
1545577912.761,-2.168456E-03, 4.118691E000
1545577922.760,-2.187688E-03, 4.118728E000
1545577932.761,-2.182881E-03, 4.118709E000
1545577942.760,-2.158840E-03, 4.118672E000
1545577952.765,-2.178073E-03, 4.118691E000
1545577962.760,-2.168456E-03, 4.118691E000
1545577972.761,-2.182881E-03, 4.118672E000
1545577982.760,-2.178073E-03, 4.118691E000
1545577992.761,-2.178073E-03, 4.118709E000
1545578002.760,-2.173264E-03, 4.118672E000
1545578012.761,-2.168456E-03, 4.118636E000
1545578022.761,-2.173264E-03, 4.118709E000
1545578032.766,-2.182881E-03, 4.118672E000
1545578042.761,-2.192497E-03, 4.118672E000
1545578052.761,-2.163648E-03, 4.118672E000
1545578062.760,-2.173264E-03, 4.118691E000
1545578072.761,-2.168456E-03, 4.118728E000
1545578082.765,-2.178073E-03, 4.118636E000
1545578092.766,-2.187688E-03, 4.118672E000
1545578102.761,-2.168456E-03, 4.118636E000
1545578112.761,-2.173264E-03, 4.118636E000
1545578122.761,-2.168456E-03, 4.118672E000
1545578132.761,-2.149224E-03, 4.118654E000
1545578142.761,-2.158840E-03, 4.118672E000
1545578152.761,-2.178073E-03, 4.118654E000
1545578162.760,-2.182881E-03, 4.118654E000
1545578172.761,-2.197305E-03, 4.118654E000
1545578182.761,-2.187688E-03, 4.118672E000
1545578192.761,-2.178073E-03, 4.118636E000
1545578202.761,-2.173264E-03, 4.118600E000
1545578212.761,-2.182881E-03, 4.118636E000
1545578222.761,-2.192497E-03, 4.118654E000
1545578232.761,-2.192497E-03, 4.118636E000
1545578242.761,-2.168456E-03, 4.118654E000
1545578252.761,-2.168456E-03, 4.118691E000
1545578262.765,-2.182881E-03, 4.118636E000
1545578272.760,-2.178073E-03, 4.118672E000
1545578282.761,-2.173264E-03, 4.118636E000
1545578292.761,-2.168456E-03, 4.118618E000
1545578302.761,-2.158840E-03, 4.118618E000
1545578312.760,-2.154032E-03, 4.118636E000
1545578322.761,-2.173264E-03, 4.118618E000
1545578332.761,-2.163648E-03, 4.118618E000
1545578342.761,-2.187688E-03, 4.118636E000
1545578352.761,-2.182881E-03, 4.118691E000
1545578362.761,-2.173264E-03, 4.118618E000
1545578372.760,-2.173264E-03, 4.118654E000
1545578382.761,-2.182881E-03, 4.118636E000
1545578392.760,-2.163648E-03, 4.118636E000
1545578402.761,-2.182881E-03, 4.118600E000
1545578412.766,-2.154032E-03, 4.118618E000
1545578422.766,-2.144415E-03, 4.118581E000
1545578432.761,-2.187688E-03, 4.118600E000
1545578442.761,-2.168456E-03, 4.118600E000
1545578452.761,-2.178073E-03, 4.118618E000
1545578462.760,-2.168456E-03, 4.118600E000
1545578472.766,-2.178073E-03, 4.118581E000
1545578482.761,-2.173264E-03, 4.118618E000
1545578492.760,-2.173264E-03, 4.118581E000
1545578502.760,-2.173264E-03, 4.118600E000
1545578512.760,-2.182881E-03, 4.118600E000
1545578522.761,-2.168456E-03, 4.118600E000
1545578532.766,-2.182881E-03, 4.118600E000
1545578542.761,-2.158840E-03, 4.118618E000
1545578552.760,-2.168456E-03, 4.118618E000
1545578562.761,-2.168456E-03, 4.118618E000
1545578572.761,-2.168456E-03, 4.118636E000
1545578582.761,-2.182881E-03, 4.118618E000
1545578592.760,-2.182881E-03, 4.118600E000
1545578602.761,-2.178073E-03, 4.118600E000
1545578612.761,-2.168456E-03, 4.118618E000
1545578622.765,-2.163648E-03, 4.118581E000
1545578632.761,-2.158840E-03, 4.118618E000
1545578642.761,-2.192497E-03, 4.118618E000
1545578652.761,-2.187688E-03, 4.118600E000
1545578662.761,-2.158840E-03, 4.118636E000
1545578672.760,-2.173264E-03, 4.118563E000
1545578682.761,-2.187688E-03, 4.118636E000
1545578692.760,-2.168456E-03, 4.118563E000
1545578702.760,-2.192497E-03, 4.118618E000
1545578712.765,-2.182881E-03, 4.118618E000
1545578722.761,-2.173264E-03, 4.118581E000
1545578732.761,-2.178073E-03, 4.118563E000
1545578742.760,-2.163648E-03, 4.118563E000
1545578752.760,-2.163648E-03, 4.118581E000
1545578762.761,-2.168456E-03, 4.118563E000
1545578772.761,-2.192497E-03, 4.118600E000
1545578782.761,-2.182881E-03, 4.118581E000
1545578792.761,-2.158840E-03, 4.118563E000
1545578802.761,-2.187688E-03, 4.118544E000
1545578812.761,-2.192497E-03, 4.118581E000
1545578822.761,-2.173264E-03, 4.118600E000
1545578832.761,-2.187688E-03, 4.118618E000
1545578842.761,-2.163648E-03, 4.118581E000
1545578852.765,-2.173264E-03, 4.118544E000
1545578862.761,-2.192497E-03, 4.118581E000
1545578872.761,-2.154032E-03, 4.118544E000
1545578882.766,-2.187688E-03, 4.118544E000
1545578892.761,-2.173264E-03, 4.118544E000
1545578902.761,-2.178073E-03, 4.118581E000
1545578912.761,-2.144415E-03, 4.118581E000
1545578922.761,-2.168456E-03, 4.118563E000
1545578932.766,-2.182881E-03, 4.118563E000
1545578942.766,-2.168456E-03, 4.118544E000
1545578952.761,-2.178073E-03, 4.118563E000
1545578962.765,-2.178073E-03, 4.118507E000
1545578972.765,-2.187688E-03, 4.118544E000
1545578982.760,-2.178073E-03, 4.118600E000
1545578992.766,-2.173264E-03, 4.118544E000
1545579002.761,-2.187688E-03, 4.118507E000
1545579012.761,-2.178073E-03, 4.118563E000
1545579022.761,-2.168456E-03, 4.118600E000
1545579032.760,-2.154032E-03, 4.118544E000
1545579042.761,-2.178073E-03, 4.118581E000
1545579052.761,-2.182881E-03, 4.118563E000
1545579062.761,-2.187688E-03, 4.118526E000
1545579072.760,-2.182881E-03, 4.118526E000
1545579082.760,-2.173264E-03, 4.118507E000
1545579092.761,-2.168456E-03, 4.118489E000
1545579102.760,-2.178073E-03, 4.118526E000
1545579112.761,-2.192497E-03, 4.118563E000
1545579122.761,-2.168456E-03, 4.118544E000
1545579132.760,-2.163648E-03, 4.118544E000
1545579142.761,-2.178073E-03, 4.118581E000
1545579152.761,-2.178073E-03, 4.118618E000
1545579162.761,-2.178073E-03, 4.118544E000
1545579172.761,-2.178073E-03, 4.118526E000
1545579182.761,-2.178073E-03, 4.118544E000
1545579192.761,-2.187688E-03, 4.118544E000
1545579202.760,-2.158840E-03, 4.118526E000
1545579212.761,-2.173264E-03, 4.118544E000
1545579222.760,-2.202113E-03, 4.118544E000
1545579232.761,-2.173264E-03, 4.118507E000
1545579242.761,-2.173264E-03, 4.118507E000
1545579252.765,-2.149224E-03, 4.118544E000
1545579262.760,-2.173264E-03, 4.118544E000
1545579272.761,-2.168456E-03, 4.118471E000
1545579282.760,-2.173264E-03, 4.118563E000
1545579292.760,-2.182881E-03, 4.118507E000
1545579302.760,-2.197305E-03, 4.118507E000
